latitude,longitude,value,date,variable
34.0,80.5,3.2322714050027575e-05,2024-02-15,hcho
34.0,81.0,3.64386860861712e-05,2024-02-15,hcho
34.0,81.5,3.9668360787868514e-05,2024-02-15,hcho
34.0,82.0,3.7014345809638515e-05,2024-02-15,hcho
34.0,82.5,3.388599331039483e-05,2024-02-15,hcho
34.0,83.0,4.0956573305836485e-05,2024-02-15,hcho
34.0,83.5,3.4227160254754544e-05,2024-02-15,hcho
34.0,84.0,3.719449354693655e-05,2024-02-15,hcho
34.0,84.5,3.80465991132885e-05,2024-02-15,hcho
34.0,85.0,4.181447762800423e-05,2024-02-15,hcho
34.0,85.5,4.09463425726898e-05,2024-02-15,hcho
34.0,86.0,3.376415106388297e-05,2024-02-15,hcho
34.0,86.5,3.993013002422861e-05,2024-02-15,hcho
34.0,87.0,3.45714204591605e-05,2024-02-15,hcho
34.0,87.5,4.2496648581380634e-05,2024-02-15,hcho
34.0,88.0,3.3241258459559414e-05,2024-02-15,hcho
34.0,88.5,3.446762609544894e-05,2024-02-15,hcho
34.0,89.0,3.263828095776796e-05,2024-02-15,hcho
34.0,89.5,3.1997527446386086e-05,2024-02-15,hcho
34.0,90.0,3.873003590028162e-05,2024-02-15,hcho
34.0,90.5,2.9183089122108634e-05,2024-02-15,hcho
34.0,91.0,3.211038474933981e-05,2024-02-15,hcho
34.0,91.5,3.642189279007511e-05,2024-02-15,hcho
34.0,92.0,3.5754716069478544e-05,2024-02-15,hcho
34.0,92.5,3.812342503300433e-05,2024-02-15,hcho
34.0,93.0,4.2968139790091116e-05,2024-02-15,hcho
34.0,93.5,2.9158833791014884e-05,2024-02-15,hcho
34.0,94.0,3.096008565939287e-05,2024-02-15,hcho
34.0,94.5,3.877001221749086e-05,2024-02-15,hcho
34.0,95.0,3.471493598551508e-05,2024-02-15,hcho
34.0,95.5,2.951387091462892e-05,2024-02-15,hcho
34.0,96.0,2.6848168323833236e-05,2024-02-15,hcho
34.0,96.5,3.5033623447426614e-05,2024-02-15,hcho
34.0,97.0,4.077675214717916e-05,2024-02-15,hcho
34.0,97.5,3.6403121033263277e-05,2024-02-15,hcho
34.5,67.0,3.4684660068996696e-05,2024-02-15,hcho
34.5,67.5,3.264362856730885e-05,2024-02-15,hcho
34.5,68.0,3.083043184381205e-05,2024-02-15,hcho
34.5,68.5,3.059759755682564e-05,2024-02-15,hcho
34.5,69.0,3.846503575579373e-05,2024-02-15,hcho
34.5,69.5,3.097240373852026e-05,2024-02-15,hcho
34.5,69.5,20.782787666138695,2024-02-15,frp
34.5,70.0,3.148708952539645e-05,2024-02-15,hcho
34.5,70.0,17.94238831738448,2024-02-15,frp
34.5,70.5,3.1364681727834286e-05,2024-02-15,hcho
34.5,71.0,4.150598153059501e-05,2024-02-15,hcho
34.5,71.5,3.36823311141777e-05,2024-02-15,hcho
34.5,72.0,2.9425548669367024e-05,2024-02-15,hcho
34.5,72.5,3.696763614344387e-05,2024-02-15,hcho
34.5,73.0,4.343210503293198e-05,2024-02-15,hcho
34.5,73.5,4.085640700538711e-05,2024-02-15,hcho
34.5,74.0,3.711356187564537e-05,2024-02-15,hcho
34.5,74.5,3.344688433803503e-05,2024-02-15,hcho
34.5,74.5,8.814013710339182,2024-02-15,frp
34.5,75.0,4.3648444882902984e-05,2024-02-15,hcho
34.5,75.5,3.399669305318553e-05,2024-02-15,hcho
34.5,76.0,3.20484679363047e-05,2024-02-15,hcho
34.5,76.5,3.9249313129140784e-05,2024-02-15,hcho
34.5,77.0,3.404729336617876e-05,2024-02-15,hcho
34.5,77.5,3.402325503278427e-05,2024-02-15,hcho
34.5,78.0,3.5599610590880377e-05,2024-02-15,hcho
34.5,78.5,3.254909017434082e-05,2024-02-15,hcho
34.5,79.0,3.652134770475359e-05,2024-02-15,hcho
34.5,79.5,3.7414983827693505e-05,2024-02-15,hcho
34.5,80.0,4.2737728967743246e-05,2024-02-15,hcho
34.5,80.5,3.886347245678971e-05,2024-02-15,hcho
34.5,81.0,3.3721541520043106e-05,2024-02-15,hcho
34.5,81.5,3.413840071546306e-05,2024-02-15,hcho
34.5,82.0,2.6752530662887626e-05,2024-02-15,hcho
34.5,82.5,3.472002891562945e-05,2024-02-15,hcho
34.5,83.0,3.446413911925206e-05,2024-02-15,hcho
34.5,83.5,2.9916864669707165e-05,2024-02-15,hcho
34.5,84.0,3.44816961997387e-05,2024-02-15,hcho
34.5,84.5,2.5852767466672796e-05,2024-02-15,hcho
34.5,85.0,4.1701259752932894e-05,2024-02-15,hcho
34.5,85.5,3.06868388043995e-05,2024-02-15,hcho
34.5,86.0,2.911031655556031e-05,2024-02-15,hcho
34.5,86.5,3.839205618198811e-05,2024-02-15,hcho
34.5,87.0,3.635262742173895e-05,2024-02-15,hcho
34.5,87.5,2.4045732217094477e-05,2024-02-15,hcho
34.5,88.0,3.504417294609678e-05,2024-02-15,hcho
34.5,88.5,3.0831407049443106e-05,2024-02-15,hcho
34.5,89.0,4.250310304278438e-05,2024-02-15,hcho
34.5,89.5,3.6671415044430724e-05,2024-02-15,hcho
34.5,90.0,2.5422578374858994e-05,2024-02-15,hcho
34.5,90.0,11.402473648741758,2024-02-15,frp
34.5,90.5,3.1171274942415904e-05,2024-02-15,hcho
34.5,91.0,3.6107214744883224e-05,2024-02-15,hcho
34.5,91.5,3.7549649106870714e-05,2024-02-15,hcho
34.5,92.0,4.075167987949042e-05,2024-02-15,hcho
34.5,92.5,3.552251936373734e-05,2024-02-15,hcho
34.5,93.0,3.5695739468193455e-05,2024-02-15,hcho
34.5,93.5,3.525083421873235e-05,2024-02-15,hcho
34.5,94.0,3.038407831849171e-05,2024-02-15,hcho
34.5,94.5,3.1231757137485364e-05,2024-02-15,hcho
34.5,95.0,3.856486713975641e-05,2024-02-15,hcho
34.5,95.5,3.3593169224876694e-05,2024-02-15,hcho
34.5,96.0,3.891161952418954e-05,2024-02-15,hcho
34.5,96.5,3.272770554299578e-05,2024-02-15,hcho
34.5,97.0,3.400594215746187e-05,2024-02-15,hcho
34.5,97.5,3.441917776392645e-05,2024-02-15,hcho
35.0,67.0,4.095834449875531e-05,2024-02-15,hcho
35.0,67.5,3.7269214624592816e-05,2024-02-15,hcho
35.0,68.0,3.331394970336349e-05,2024-02-15,hcho
35.0,68.5,2.7654205590262808e-05,2024-02-15,hcho
35.0,69.0,3.710672324370393e-05,2024-02-15,hcho
35.0,69.5,2.9761533735372558e-05,2024-02-15,hcho
35.0,70.0,3.7586214034328356e-05,2024-02-15,hcho
35.0,70.5,3.3748934302965875e-05,2024-02-15,hcho
35.0,71.0,3.5351935273425425e-05,2024-02-15,hcho
35.0,71.5,2.6574934760961588e-05,2024-02-15,hcho
35.0,72.0,3.490933018698858e-05,2024-02-15,hcho
35.0,72.5,2.496472271917935e-05,2024-02-15,hcho
35.0,73.0,2.7196249699103952e-05,2024-02-15,hcho
35.0,73.5,3.548503131446988e-05,2024-02-15,hcho
35.0,74.0,2.700940414717376e-05,2024-02-15,hcho
35.0,74.5,2.410776989799859e-05,2024-02-15,hcho
35.0,75.0,3.2995770393189074e-05,2024-02-15,hcho
35.0,75.5,2.7657634296610685e-05,2024-02-15,hcho
35.0,76.0,3.167817345324678e-05,2024-02-15,hcho
35.0,76.5,2.928234243569139e-05,2024-02-15,hcho
35.0,77.0,3.118322594671524e-05,2024-02-15,hcho
35.0,77.5,3.42886124820604e-05,2024-02-15,hcho
35.0,78.0,3.49927607755709e-05,2024-02-15,hcho
35.0,78.5,3.738250410742579e-05,2024-02-15,hcho
35.0,79.0,3.514551589232795e-05,2024-02-15,hcho
35.0,79.5,3.443106174473826e-05,2024-02-15,hcho
35.0,80.0,3.76162553925118e-05,2024-02-15,hcho
35.0,80.5,2.8685166718195246e-05,2024-02-15,hcho
35.0,81.0,3.747321547449328e-05,2024-02-15,hcho
35.0,81.5,3.325431485480711e-05,2024-02-15,hcho
35.0,82.0,3.8935302756681195e-05,2024-02-15,hcho
35.0,82.0,35.31003759908936,2024-02-15,frp
35.0,82.5,2.8313902640710127e-05,2024-02-15,hcho
35.0,83.0,2.479956627755687e-05,2024-02-15,hcho
35.0,83.5,1.8850685879462252e-05,2024-02-15,hcho
35.0,84.0,2.914143396359069e-05,2024-02-15,hcho
35.0,84.5,3.351259607316864e-05,2024-02-15,hcho
35.0,85.0,2.9057019304151183e-05,2024-02-15,hcho
35.0,85.5,3.819367885255322e-05,2024-02-15,hcho
35.0,86.0,2.7231925601798973e-05,2024-02-15,hcho
35.0,86.5,2.6243843901164592e-05,2024-02-15,hcho
35.0,87.0,3.750528192447216e-05,2024-02-15,hcho
35.0,87.5,4.085921820516584e-05,2024-02-15,hcho
35.0,88.0,3.2003336110719306e-05,2024-02-15,hcho
35.0,88.5,3.050245590342209e-05,2024-02-15,hcho
35.0,89.0,2.9124463016722996e-05,2024-02-15,hcho
35.0,89.5,4.284426979575948e-05,2024-02-15,hcho
35.0,90.0,2.568484207926779e-05,2024-02-15,hcho
35.0,90.5,4.287627051842243e-05,2024-02-15,hcho
35.0,91.0,3.4757915190375706e-05,2024-02-15,hcho
35.0,91.5,3.514224009149395e-05,2024-02-15,hcho
35.0,92.0,2.6688557844274943e-05,2024-02-15,hcho
35.0,92.5,4.0876761916230296e-05,2024-02-15,hcho
35.0,93.0,3.162025538795848e-05,2024-02-15,hcho
35.0,93.5,3.882797282286967e-05,2024-02-15,hcho
35.0,94.0,3.0235989224752766e-05,2024-02-15,hcho
35.0,94.5,3.055589703437509e-05,2024-02-15,hcho
35.0,95.0,3.170087521795133e-05,2024-02-15,hcho
35.0,95.5,3.617563725138766e-05,2024-02-15,hcho
35.0,96.0,3.601285984984525e-05,2024-02-15,hcho
35.0,96.5,3.218098460553328e-05,2024-02-15,hcho
35.0,97.0,2.6302286685485023e-05,2024-02-15,hcho
35.0,97.5,2.2354608525693102e-05,2024-02-15,hcho
35.5,67.0,3.688858669680333e-05,2024-02-15,hcho
35.5,67.5,2.82440815007519e-05,2024-02-15,hcho
35.5,68.0,3.4895455264865876e-05,2024-02-15,hcho
35.5,68.5,2.9086567089905002e-05,2024-02-15,hcho
35.5,69.0,2.9041024793387655e-05,2024-02-15,hcho
35.5,69.5,2.0439641904437175e-05,2024-02-15,hcho
35.5,70.0,3.6917177414328765e-05,2024-02-15,hcho
35.5,70.5,2.6521351620397762e-05,2024-02-15,hcho
35.5,71.0,2.7757068874886797e-05,2024-02-15,hcho
35.5,71.5,3.7241733739676105e-05,2024-02-15,hcho
35.5,72.0,3.7724794684302765e-05,2024-02-15,hcho
35.5,72.5,3.5156436229646806e-05,2024-02-15,hcho
35.5,73.0,2.817989190882455e-05,2024-02-15,hcho
35.5,73.5,3.2572629648688385e-05,2024-02-15,hcho
35.5,74.0,3.079636807695278e-05,2024-02-15,hcho
35.5,74.5,2.3467617794578242e-05,2024-02-15,hcho
35.5,75.0,3.502937916573529e-05,2024-02-15,hcho
35.5,75.5,3.8507641193923696e-05,2024-02-15,hcho
35.5,76.0,2.6048902977294498e-05,2024-02-15,hcho
35.5,76.5,3.4970728347563785e-05,2024-02-15,hcho
35.5,77.0,3.306813941867113e-05,2024-02-15,hcho
35.5,77.5,2.457207659804384e-05,2024-02-15,hcho
35.5,78.0,3.268486809088265e-05,2024-02-15,hcho
35.5,78.5,3.500345770214113e-05,2024-02-15,hcho
35.5,79.0,3.15906049033253e-05,2024-02-15,hcho
35.5,79.5,3.171630724110628e-05,2024-02-15,hcho
35.5,80.0,2.5774712286491183e-05,2024-02-15,hcho
35.5,80.5,3.324282479601788e-05,2024-02-15,hcho
35.5,81.0,4.0593825802661864e-05,2024-02-15,hcho
35.5,81.5,2.9223856435514065e-05,2024-02-15,hcho
35.5,82.0,3.802649820579488e-05,2024-02-15,hcho
35.5,82.5,2.8421693229658608e-05,2024-02-15,hcho
35.5,83.0,3.102139022938243e-05,2024-02-15,hcho
35.5,83.5,2.9601668671169904e-05,2024-02-15,hcho
35.5,84.0,3.408664930868725e-05,2024-02-15,hcho
35.5,84.5,2.591214360690867e-05,2024-02-15,hcho
35.5,85.0,2.6001993331337815e-05,2024-02-15,hcho
35.5,85.5,3.431131470502224e-05,2024-02-15,hcho
35.5,86.0,3.267564910760985e-05,2024-02-15,hcho
35.5,86.5,3.847507064177104e-05,2024-02-15,hcho
35.5,87.0,4.005693556596942e-05,2024-02-15,hcho
35.5,87.5,3.049023494439243e-05,2024-02-15,hcho
35.5,87.5,92.15112714203887,2024-02-15,frp
35.5,88.0,4.111768212322187e-05,2024-02-15,hcho
35.5,88.5,2.319584831869567e-05,2024-02-15,hcho
35.5,89.0,3.456173715562872e-05,2024-02-15,hcho
35.5,89.5,3.6639729502696775e-05,2024-02-15,hcho
35.5,90.0,3.510409781129304e-05,2024-02-15,hcho
35.5,90.5,3.504256488118443e-05,2024-02-15,hcho
35.5,90.5,34.468934966385355,2024-02-15,frp
35.5,91.0,3.337494708896093e-05,2024-02-15,hcho
35.5,91.5,3.0929805232628285e-05,2024-02-15,hcho
35.5,92.0,2.9242477255064575e-05,2024-02-15,hcho
35.5,92.5,2.475182036457565e-05,2024-02-15,hcho
35.5,93.0,2.9610314393958827e-05,2024-02-15,hcho
35.5,93.5,3.341617448386092e-05,2024-02-15,hcho
35.5,94.0,3.8163813212734484e-05,2024-02-15,hcho
35.5,94.5,3.190957140105331e-05,2024-02-15,hcho
35.5,95.0,3.319926107058612e-05,2024-02-15,hcho
35.5,95.5,3.462309866182724e-05,2024-02-15,hcho
35.5,96.0,3.558242575451695e-05,2024-02-15,hcho
35.5,96.5,2.8847847334251334e-05,2024-02-15,hcho
35.5,97.0,3.571716826133294e-05,2024-02-15,hcho
35.5,97.5,2.8901686698708686e-05,2024-02-15,hcho
36.0,67.0,3.097395679603788e-05,2024-02-15,hcho
36.0,67.0,28.227141689827842,2024-02-15,frp
36.0,67.5,2.992778801494749e-05,2024-02-15,hcho
36.0,68.0,3.453146552548074e-05,2024-02-15,hcho
36.0,68.5,2.843076168421367e-05,2024-02-15,hcho
36.0,69.0,2.5925192752978855e-05,2024-02-15,hcho
36.0,69.5,3.5010360395501e-05,2024-02-15,hcho
36.0,70.0,3.462081767293079e-05,2024-02-15,hcho
36.0,70.5,3.434641962777938e-05,2024-02-15,hcho
36.0,71.0,2.945510459152052e-05,2024-02-15,hcho
36.0,71.5,2.734029172028351e-05,2024-02-15,hcho
36.0,72.0,2.197729896355635e-05,2024-02-15,hcho
36.0,72.5,2.5109306333779076e-05,2024-02-15,hcho
36.0,73.0,4.025700435270727e-05,2024-02-15,hcho
36.0,73.5,3.2398878276787225e-05,2024-02-15,hcho
36.0,74.0,3.347838826688295e-05,2024-02-15,hcho
36.0,74.5,3.730457143485821e-05,2024-02-15,hcho
36.0,75.0,3.4456904726441534e-05,2024-02-15,hcho
36.0,75.5,2.337458943172574e-05,2024-02-15,hcho
36.0,76.0,3.6069085195666416e-05,2024-02-15,hcho
36.0,76.5,2.6430264793840266e-05,2024-02-15,hcho
36.0,77.0,4.116558636954683e-05,2024-02-15,hcho
36.0,77.5,3.395387872753232e-05,2024-02-15,hcho
36.0,78.0,3.556600936797605e-05,2024-02-15,hcho
36.0,78.5,2.9569819613172193e-05,2024-02-15,hcho
36.0,79.0,3.291721242874588e-05,2024-02-15,hcho
36.0,79.5,3.762351448866505e-05,2024-02-15,hcho
36.0,80.0,4.030352353222281e-05,2024-02-15,hcho
36.0,80.5,3.548800613938153e-05,2024-02-15,hcho
36.0,81.0,3.278367519207019e-05,2024-02-15,hcho
36.0,81.5,2.7797444386763822e-05,2024-02-15,hcho
36.0,82.0,3.418593906691978e-05,2024-02-15,hcho
36.0,82.5,2.4704168277600573e-05,2024-02-15,hcho
36.0,83.0,3.466951636921716e-05,2024-02-15,hcho
36.0,83.5,3.617364785566431e-05,2024-02-15,hcho
36.0,84.0,2.719915206322821e-05,2024-02-15,hcho
36.0,84.5,3.464968383357057e-05,2024-02-15,hcho
36.0,85.0,3.265791046393858e-05,2024-02-15,hcho
36.0,85.5,3.915776114670229e-05,2024-02-15,hcho
36.0,86.0,3.558744029855061e-05,2024-02-15,hcho
36.0,86.5,3.8055963058830235e-05,2024-02-15,hcho
36.0,87.0,4.617831326403097e-05,2024-02-15,hcho
36.0,87.5,3.356149452088392e-05,2024-02-15,hcho
36.0,88.0,2.9971079285076112e-05,2024-02-15,hcho
36.0,88.5,3.0645664963565936e-05,2024-02-15,hcho
36.0,89.0,2.303243091182435e-05,2024-02-15,hcho
36.0,89.5,3.250189370333261e-05,2024-02-15,hcho
36.0,90.0,2.973717538119435e-05,2024-02-15,hcho
36.0,90.5,3.1562443884646054e-05,2024-02-15,hcho
36.0,91.0,2.6567739917410292e-05,2024-02-15,hcho
36.0,91.5,2.8531972423050206e-05,2024-02-15,hcho
36.0,92.0,2.6606691289173558e-05,2024-02-15,hcho
36.0,92.5,3.464585314546024e-05,2024-02-15,hcho
36.0,93.0,3.347436970782922e-05,2024-02-15,hcho
36.0,93.5,1.7186548662441612e-05,2024-02-15,hcho
36.0,94.0,3.0023505944311776e-05,2024-02-15,hcho
36.0,94.5,3.0438305565233244e-05,2024-02-15,hcho
36.0,95.0,3.311272822404373e-05,2024-02-15,hcho
36.0,95.5,3.472476580724915e-05,2024-02-15,hcho
36.0,96.0,3.1204158719957385e-05,2024-02-15,hcho
36.0,96.5,1.9725749776758067e-05,2024-02-15,hcho
36.0,97.0,3.17167953511541e-05,2024-02-15,hcho
36.0,97.5,3.004959526396898e-05,2024-02-15,hcho
36.5,67.0,2.8269952200725576e-05,2024-02-15,hcho
36.5,67.5,3.1799243083224283e-05,2024-02-15,hcho
36.5,68.0,2.150125270545203e-05,2024-02-15,hcho
36.5,68.5,3.165993805443944e-05,2024-02-15,hcho
36.5,69.0,3.37959635203264e-05,2024-02-15,hcho
36.5,69.5,3.662072532417713e-05,2024-02-15,hcho
36.5,70.0,2.8656879571561464e-05,2024-02-15,hcho
36.5,70.5,3.3387863331485685e-05,2024-02-15,hcho
36.5,71.0,2.283264701857443e-05,2024-02-15,hcho
36.5,71.5,3.4500631250134126e-05,2024-02-15,hcho
36.5,72.0,3.605187924529088e-05,2024-02-15,hcho
36.5,72.5,1.966948626581596e-05,2024-02-15,hcho
36.5,73.0,2.6251538571645245e-05,2024-02-15,hcho
36.5,73.5,2.630334190044377e-05,2024-02-15,hcho
36.5,74.0,2.4994649772621347e-05,2024-02-15,hcho
36.5,74.5,3.3745957967235434e-05,2024-02-15,hcho
36.5,75.0,2.025791321211796e-05,2024-02-15,hcho
36.5,75.5,3.2462378419085796e-05,2024-02-15,hcho
36.5,76.0,2.762969266099444e-05,2024-02-15,hcho
36.5,76.5,3.198388974846929e-05,2024-02-15,hcho
36.5,77.0,3.7200438608615705e-05,2024-02-15,hcho
36.5,77.5,3.2457520301391304e-05,2024-02-15,hcho
36.5,78.0,2.525053040004519e-05,2024-02-15,hcho
36.5,78.5,3.5228045968969397e-05,2024-02-15,hcho
36.5,79.0,2.8174189696864785e-05,2024-02-15,hcho
36.5,79.5,2.550414825319453e-05,2024-02-15,hcho
36.5,80.0,3.945578739376682e-05,2024-02-15,hcho
36.5,80.5,2.6616679810741405e-05,2024-02-15,hcho
36.5,81.0,2.720249483775689e-05,2024-02-15,hcho
36.5,81.5,2.7372338028733498e-05,2024-02-15,hcho
36.5,82.0,3.098052566930127e-05,2024-02-15,hcho
36.5,82.5,3.701295114499976e-05,2024-02-15,hcho
36.5,83.0,3.1895863511879255e-05,2024-02-15,hcho
36.5,83.5,3.292903164195431e-05,2024-02-15,hcho
36.5,84.0,2.23383863261344e-05,2024-02-15,hcho
36.5,84.5,2.0276109421320543e-05,2024-02-15,hcho
36.5,85.0,3.767348717171549e-05,2024-02-15,hcho
36.5,85.5,3.222717542421388e-05,2024-02-15,hcho
36.5,86.0,2.5041581566837713e-05,2024-02-15,hcho
36.5,86.5,4.029863306219543e-05,2024-02-15,hcho
36.5,87.0,2.5831710544237845e-05,2024-02-15,hcho
36.5,87.5,3.124004880665794e-05,2024-02-15,hcho
36.5,88.0,2.3713148170850353e-05,2024-02-15,hcho
36.5,88.5,2.9455353018256427e-05,2024-02-15,hcho
36.5,89.0,3.154539987255308e-05,2024-02-15,hcho
36.5,89.5,3.5858729799811554e-05,2024-02-15,hcho
36.5,90.0,3.341479320431082e-05,2024-02-15,hcho
36.5,90.5,2.4214231187724525e-05,2024-02-15,hcho
36.5,91.0,3.2750535842702454e-05,2024-02-15,hcho
36.5,91.5,3.616536345000589e-05,2024-02-15,hcho
36.5,92.0,3.916540450258621e-05,2024-02-15,hcho
36.5,92.5,3.65331404110245e-05,2024-02-15,hcho
36.5,93.0,2.8849020969116425e-05,2024-02-15,hcho
36.5,93.5,3.6743491237380096e-05,2024-02-15,hcho
36.5,94.0,2.5795033490666443e-05,2024-02-15,hcho
36.5,94.5,2.5090340616867863e-05,2024-02-15,hcho
36.5,95.0,3.1010660615040986e-05,2024-02-15,hcho
36.5,95.5,2.8997866783936998e-05,2024-02-15,hcho
36.5,96.0,3.281687783914655e-05,2024-02-15,hcho
36.5,96.5,3.175939918527705e-05,2024-02-15,hcho
36.5,97.0,3.109690396301835e-05,2024-02-15,hcho
36.5,97.5,3.201016543222818e-05,2024-02-15,hcho
37.0,67.0,3.1931528849332026e-05,2024-02-15,hcho
37.0,67.5,2.647630188332335e-05,2024-02-15,hcho
37.0,68.0,2.307298198832156e-05,2024-02-15,hcho
37.0,68.5,3.099953766120954e-05,2024-02-15,hcho
37.0,69.0,3.5094505347495214e-05,2024-02-15,hcho
37.0,69.5,2.923064934514591e-05,2024-02-15,hcho
37.0,70.0,2.4300812233175034e-05,2024-02-15,hcho
37.0,70.5,2.9612536367283894e-05,2024-02-15,hcho
37.0,71.0,2.8891943244260437e-05,2024-02-15,hcho
37.0,71.5,3.378583274487002e-05,2024-02-15,hcho
37.0,72.0,2.8625277478332545e-05,2024-02-15,hcho
37.0,72.0,21.21998493767166,2024-02-15,frp
37.0,72.5,1.6966161005679227e-05,2024-02-15,hcho
37.0,73.0,2.936791166714771e-05,2024-02-15,hcho
37.0,73.5,2.7151735270827603e-05,2024-02-15,hcho
37.0,74.0,2.8531968389162592e-05,2024-02-15,hcho
37.0,74.5,3.5019648505439214e-05,2024-02-15,hcho
37.0,75.0,3.228759648387178e-05,2024-02-15,hcho
37.0,75.5,3.808137386694218e-05,2024-02-15,hcho
37.0,76.0,2.9631540435543222e-05,2024-02-15,hcho
37.0,76.5,3.242476698150102e-05,2024-02-15,hcho
37.0,77.0,2.8356441046899656e-05,2024-02-15,hcho
37.0,77.5,2.72881544793989e-05,2024-02-15,hcho
37.0,78.0,3.648341455882039e-05,2024-02-15,hcho
37.0,78.5,3.2239103643342756e-05,2024-02-15,hcho
37.0,79.0,3.0207302328435016e-05,2024-02-15,hcho
37.0,79.5,2.5771783050018705e-05,2024-02-15,hcho
37.0,80.0,2.5907110747552494e-05,2024-02-15,hcho
37.0,80.5,1.8738827214795905e-05,2024-02-15,hcho
37.0,81.0,3.392811932976176e-05,2024-02-15,hcho
37.0,81.5,3.579690722748429e-05,2024-02-15,hcho
37.0,82.0,2.7749241991886864e-05,2024-02-15,hcho
37.0,82.5,2.7647570370747325e-05,2024-02-15,hcho
37.0,83.0,4.0639159955770324e-05,2024-02-15,hcho
37.0,83.5,3.3165084613932e-05,2024-02-15,hcho
37.0,84.0,2.696826737582984e-05,2024-02-15,hcho
37.0,84.5,2.9262591853933798e-05,2024-02-15,hcho
37.0,85.0,2.8703617731851632e-05,2024-02-15,hcho
37.0,85.5,3.343906945710439e-05,2024-02-15,hcho
37.0,86.0,3.228576675719855e-05,2024-02-15,hcho
37.0,86.5,3.078530574399206e-05,2024-02-15,hcho
37.0,87.0,2.6405724203478045e-05,2024-02-15,hcho
37.0,87.5,2.0046650922016683e-05,2024-02-15,hcho
37.0,87.5,16.473237801806334,2024-02-15,frp
37.0,88.0,2.9212098585961474e-05,2024-02-15,hcho
37.0,88.5,2.7541839054140728e-05,2024-02-15,hcho
37.0,89.0,2.8284306170152466e-05,2024-02-15,hcho
37.0,89.5,1.954724601506949e-05,2024-02-15,hcho
37.0,90.0,3.419965348123612e-05,2024-02-15,hcho
37.0,90.5,3.514139574569762e-05,2024-02-15,hcho
37.0,91.0,2.3647648846622277e-05,2024-02-15,hcho
37.0,91.5,2.6816518627173883e-05,2024-02-15,hcho
37.0,92.0,3.7507403782763524e-05,2024-02-15,hcho
37.0,92.5,3.0315373947541542e-05,2024-02-15,hcho
37.0,93.0,3.056774755203845e-05,2024-02-15,hcho
37.0,93.5,2.8511362022195135e-05,2024-02-15,hcho
37.0,94.0,3.6828213230645374e-05,2024-02-15,hcho
37.0,94.5,2.644459119456219e-05,2024-02-15,hcho
37.0,95.0,3.2548576824715773e-05,2024-02-15,hcho
37.0,95.0,20.12962209633651,2024-02-15,frp
37.0,95.5,3.7640363500230166e-05,2024-02-15,hcho
37.0,96.0,2.5599639289170866e-05,2024-02-15,hcho
37.0,96.5,3.2104340028101504e-05,2024-02-15,hcho
37.0,97.0,3.450597817308912e-05,2024-02-15,hcho
37.0,97.5,3.176050638212616e-05,2024-02-15,hcho
37.5,67.0,2.81965681512771e-05,2024-02-15,hcho
37.5,67.5,2.5862485234341583e-05,2024-02-15,hcho
37.5,67.5,6.255260292967479,2024-02-15,frp
37.5,68.0,3.1678378048143094e-05,2024-02-15,hcho
37.5,68.5,2.7844286380545302e-05,2024-02-15,hcho
37.5,69.0,2.81861393149591e-05,2024-02-15,hcho
37.5,69.5,3.49759177833952e-05,2024-02-15,hcho
37.5,70.0,2.8364791771896926e-05,2024-02-15,hcho
37.5,70.5,3.259346002828493e-05,2024-02-15,hcho
37.5,71.0,2.341355609349308e-05,2024-02-15,hcho
37.5,71.5,2.8754213573776167e-05,2024-02-15,hcho
37.5,72.0,3.116324891231889e-05,2024-02-15,hcho
37.5,72.5,2.7283026811973455e-05,2024-02-15,hcho
37.5,73.0,2.9143646799805743e-05,2024-02-15,hcho
37.5,73.5,2.5492074484583763e-05,2024-02-15,hcho
37.5,74.0,3.195242976021581e-05,2024-02-15,hcho
37.5,74.5,2.1115478312216525e-05,2024-02-15,hcho
37.5,75.0,2.84336714400824e-05,2024-02-15,hcho
37.5,75.5,2.3438416392059303e-05,2024-02-15,hcho
37.5,76.0,3.927613898313067e-05,2024-02-15,hcho
37.5,76.5,2.557271534132718e-05,2024-02-15,hcho
37.5,77.0,3.148538982959982e-05,2024-02-15,hcho
37.5,77.5,2.472389367970681e-05,2024-02-15,hcho
37.5,78.0,2.7214661076045495e-05,2024-02-15,hcho
37.5,78.5,3.12923918848037e-05,2024-02-15,hcho
37.5,79.0,2.0499350614344217e-05,2024-02-15,hcho
37.5,79.5,2.548262957635585e-05,2024-02-15,hcho
37.5,80.0,2.3483164452067973e-05,2024-02-15,hcho
37.5,80.5,3.4902882414840354e-05,2024-02-15,hcho
37.5,81.0,2.9940410758234952e-05,2024-02-15,hcho
37.5,81.5,3.599530871252252e-05,2024-02-15,hcho
37.5,82.0,3.229470204245574e-05,2024-02-15,hcho
37.5,82.5,2.895531915638944e-05,2024-02-15,hcho
37.5,83.0,2.878056645863959e-05,2024-02-15,hcho
37.5,83.5,3.761272380534773e-05,2024-02-15,hcho
37.5,84.0,3.86155852891305e-05,2024-02-15,hcho
37.5,84.5,3.332349713063949e-05,2024-02-15,hcho
37.5,85.0,3.0925426460658446e-05,2024-02-15,hcho
37.5,85.5,2.7162563843220698e-05,2024-02-15,hcho
37.5,86.0,3.0487649226339157e-05,2024-02-15,hcho
37.5,86.5,2.661599179245524e-05,2024-02-15,hcho
37.5,87.0,3.0658926523679803e-05,2024-02-15,hcho
37.5,87.5,3.393256029217767e-05,2024-02-15,hcho
